u,v,length
42428980,2499757467,11.365
42428980,2541754688,17.48
42428984,2499757469,40.871
42428984,42427143,229.267
42428984,42428985,86.55
42428985,42427146,189.464
42428985,42428989,80.96499999999999
42428985,42428984,86.55
42428989,42433044,100.50999999999999
42428989,42428994,84.106
42428989,42428985,80.965
42428994,42427152,159.138
42428994,42428998,84.138
42428994,42428989,84.10600000000001
42428998,42449627,38.164
42428998,42429002,89.62700000000001
42428998,42428994,84.13799999999999
42429002,42429006,82.688
42429002,42428998,89.62700000000001
42429002,42427159,140.059
42429006,42436812,86.73
42429006,42429011,69.184
42429006,42429002,82.688
42429011,42427168,129.163
42429011,42429013,18.767
42429011,42429006,69.184
42429013,42429017,80.744
42429013,42429011,18.767
42429017,42449634,121.956
42429017,42429023,80.59800000000001
42429017,42429013,80.744
42429023,42428094,85.642
42429023,60926076,164.74800000000002
42429023,42429017,80.598
42429029,42428094,90.97600000000001
42429029,42429032,70.993
42429029,42444069,73.85499999999999
42429029,42444081,85.83099999999999
42429032,42429035,78.85499999999999
42429032,42429029,70.993
42429035,42438199,94.724
42429035,42429044,74.035
42429035,42429032,78.85499999999999
42429044,42454240,85.01199999999999
42429044,42449641,105.485
42429044,42429058,80.086
42429044,42429035,74.035
42429058,42449644,116.39099999999999
42429058,42429072,56.037
42429058,42429044,80.086
42429072,42445689,84.929
42429072,42429083,114.12400000000001
42429072,42429058,56.037
42429083,42436296,86.889
42429083,42429094,135.03900000000002
42429083,42429072,114.12400000000001
42429094,42450290,84.927
42429094,42429100,138.05300000000003
42429094,42429083,135.039
42429100,42454300,83.41499999999999
42429100,42429104,26.086
42429100,42429094,138.053
42429104,42427780,134.519
42429104,42429100,26.086
42429104,42453591,106.97800000000001
42429109,8904913030,95.214
42429109,42427780,51.422
42429174,42443524,180.48399999999998
42429174,42427844,176.286
42429174,42421783,153.18299999999996
42429184,42431180,160.666
42429184,42429211,169.657
42429184,1764647101,91.91900000000001
42429211,42431180,130.555
42429211,42429212,81.51899999999999
42429211,42429184,169.65699999999998
42429212,595729841,33.574
42429212,42429211,81.51899999999999
42429215,42432795,122.00099999999999
42429215,42441009,97.948
42429215,595729841,52.568
42429215,42429216,129.884
42429216,42440079,141.231
42429216,42429215,129.884
42429216,42429217,80.693
42429217,42437921,119.22
42429217,42429216,80.693
42429217,42429220,176.37900000000002
42429217,42445637,98.416
42429220,42437923,117.545
42429220,42429217,176.37900000000002
42429220,42429222,176.746
42429220,42453349,99.064
42429222,42431242,117.05199999999999
42429222,42431234,98.618
42429222,42429226,131.20000000000002
42429222,42429220,176.746
42429226,42453354,108.988
42429226,5071822871,22.924999999999997
42429226,42437925,104.245
42429226,42429222,131.20000000000002
42429228,42449593,189.014
42429228,42429231,92.343
42429228,5071822871,90.947
42429231,42429236,81.578
42429231,42429228,92.343
42429236,42429960,101.755
42429236,42429242,96.467
42429236,42429231,81.578
42429242,42454553,66.147
42429242,42429244,85.924
42429242,42429236,96.46699999999998
42429244,1544809886,54.246
42429244,42446231,42.404
42429244,42429242,85.92399999999999
42429255,42427507,81.48299999999999
42429314,42449187,86.68299999999999
42429314,42429324,155.16100000000003
42429324,42429314,155.161
42429324,596776164,144.94599999999997
42429324,42446041,85.66300000000001
42429330,596776164,17.31
42429330,42454192,85.677
42429330,42429334,147.66
42429334,42429338,154.927
42429334,42429330,147.66000000000003
42429334,42447132,87.31200000000001
42429338,42429340,215.61599999999999
42429338,42429334,154.92700000000002
42429338,42450030,85.05799999999999
42429340,42429338,215.616
42429340,42429342,228.24599999999998
42429340,42443037,87.47999999999999
42429342,42454196,84.498
42429342,42429340,228.246
42429342,42428037,217.186
42429348,42428037,225.911
42429348,42451773,85.67999999999999
42429348,42451766,87.606
42429353,42427249,44.919999999999995
42429354,6262915548,87.091
42429354,42429353,103.078
42429373,42429374,310.553
42429373,42439070,81.265
42429374,42429375,273.113
42429374,42430253,87.869
42429375,42429378,211.92399999999998
42429375,42439073,80.7
42429378,42432214,77.073
42429378,42432211,74.912
42429388,42432214,37.843999999999994
42429390,11728146527,19.625999999999998
42429390,6211332483,57.577999999999996
42429394,42436431,69.152
42429394,11728146527,129.98499999999999
42429412,42454325,88.80100000000002
42429412,42431154,81.753
42429412,42429431,116.83500000000001
42429431,42431156,84.398
42429452,42429457,139.25
42429452,42442723,80.471
42429452,42442722,79.752
42429457,42429466,134.057
42429457,42454611,82.602
42429457,42455245,79.979
42429466,42429474,116.678
42429466,42433046,82.683
42429466,42433044,80.776
42429474,42428994,12.31
42429474,42449627,82.382
42429479,42449804,104.911
42429504,42429507,28.233
42429504,1251958257,52.983
42429507,2824895141,54.473000000000006
42429521,42433715,81.443
42429521,42433718,142.361
42429530,42446190,155.69199999999998
42429530,42438235,82.023
42429532,42429530,302.28
42429532,42434110,77.938
42429536,2141026534,15.288
42429536,42438240,80.28999999999999
42429538,42429536,266.128
42429538,42434113,79.663
42429538,42435825,81.69399999999999
42429541,42428876,268.054
42429541,42424701,73.948
42429541,42434105,80.124
42429541,42438228,77.40599999999999
42429552,42443817,157.05399999999997
42429552,42435207,78.369
42429557,42441895,81.146
42429557,42431107,173.343
42429562,42449597,73.087
42429562,42429563,131.525
42429563,42430007,69.564
42429563,42429565,114.324
42429565,42429570,161.87
42429565,42430009,67.29299999999999
42429570,246858435,26.831
42429570,42449613,135.583
42429570,42429565,161.87
42429595,3588508439,83.821
42429595,42446849,58.289
42429595,42429630,34.197
42429630,42429595,34.197
42429630,42446800,19.433999999999997
42429630,42429633,103.31700000000001
42429633,42445291,167.79199999999997
42429633,42445286,84.763
42429633,42429630,103.31700000000001
42429636,42451650,17.07
42429636,7480410410,127.50699999999999
42429641,3212472963,69.585
42429641,42429643,141.07500000000002
42429643,42429644,109.18599999999999
42429643,42437996,69.475
42429643,42451660,79.208
42429644,42432108,69.62
42429644,486867405,99.796
42429645,42429646,143.758
42429645,42429756,77.55199999999999
42429646,42429647,137.611
42429646,42437111,77.246
42429647,42432057,69.47
42429647,1918039876,141.29799999999997
42429657,42428174,160.907
42429657,42439272,75.126
42429659,42429657,309.394
42429659,42430263,73.96100000000001
42429661,42429659,274.039
42429661,42439275,74.349
42429662,42429661,273.56399999999996
42429662,42435610,74.694
42429663,42429662,278.277
42429663,42439280,74.797
42429664,42429663,269.70399999999995
42429664,42454381,74.252
42429680,42429682,154.01500000000001
42429680,42455693,79.139
42429682,596776009,146.278
42429682,42445227,80.282
42429685,42429688,147.409
42429685,42445230,81.19200000000001
42429688,42429690,153.601
42429688,42447076,79.195
42429690,42429693,215.313
42429690,42445236,80.96699999999998
42429693,42429694,231.141
42429693,42443000,79.28999999999999
42429694,42428003,215.345
42429694,42445247,81.404
42429700,42430231,19.548000000000002
42429701,42429700,167.825
42429701,42431777,26.017
42429703,42429704,173.77599999999998
42429703,42444880,120.291
42429703,42444884,82.764
42429704,1544809885,13.078
42429704,42429703,173.77599999999998
42429704,42429255,85.49
42429705,42434372,85.027
42429705,42429707,117.52199999999999
42429705,1544809885,90.04200000000002
42429707,42429708,86.68900000000001
42429707,42429705,117.52199999999999
42429708,42454538,162.74099999999999
42429708,42429709,122.554
42429708,42429707,86.68900000000001
42429709,42432882,120.182
42429709,42429708,122.55400000000002
42429727,42445215,79.717
42429727,2099150501,150.385
42429735,42432905,93.679
42429735,4163940359,204.39100000000002
42429735,42432900,92.598
42429741,42429735,61.961999999999996
42429741,42435775,80.01299999999999
42429741,42435785,79.57499999999999
42429744,42429741,139.918
42429744,42445219,78.96
42429744,42447330,80.541
42429747,42429744,133.897
42429747,42440131,79.378
42429747,42440125,79.69600000000001
42429752,1773076511,9.949
42429752,42430030,80.643
42429752,1773076513,47.305
42429754,486869282,16.674
42429754,42432085,100.32000000000001
42429754,486867432,69.467
42429756,42437111,144.262
42429756,486869282,70.507
42429762,486868830,16.888
42429762,486867490,43.141999999999996
42429766,486868830,43.474000000000004
42429766,42437106,143.76899999999998
42429769,42429766,68.23100000000001
42429769,486867459,17.284
42429773,42429769,74.06899999999999
42429773,486867513,17.397
42429773,42437084,143.81
42429782,42437082,143.813
42429782,42429773,71.696
42429806,42435534,57.58
42429806,5173594703,75.015
42429809,4300940094,37.052
42429809,42435538,64.283
42429811,42429809,77.247
42429812,42429811,78.544
42429812,42435544,64.363
42429812,42437118,131.691
42429814,42429812,149.563
42429819,42435553,64.767
42429819,42429814,77.036
42429825,42439371,93.847
42429825,42440144,45.629000000000005
42429825,42440138,40.106
42429829,42429830,46.7
42429830,42429832,126.887
42429830,42452817,70.6
42429832,42429833,102.611
42429832,42430557,67.34
42429833,42436326,37.785
42429838,42428371,113.26800000000001
42429838,42434410,54.314
42429840,42434420,56.796
42429840,42429838,130.905
42429842,42429840,164.233
42429842,42444414,70.809
42429844,42429842,75.978
42429844,42454798,84.243
42429844,42453902,74.774
42429874,42429876,154.278
42429874,7372860100,22.446
42429876,42445885,78.73
42429876,4597668032,151.199
42429888,42454522,78.61600000000001
42429888,42429890,150.433
42429890,42429896,154.755
42429890,2302133933,78.623
42429896,42449918,78.389
42429896,42429900,214.489
42429900,42429910,128.951
42429900,42442891,77.829
42429910,42429918,100.506
42429910,42429900,128.951
42429918,42446293,157.401
42429918,42429910,100.506
42429946,42458728,184.033
42429946,42454538,80.997
42429960,42439432,80.722
42429960,42454553,84.688
42429970,42456683,79.418
42429971,42429970,154.594
42429971,42431650,79.71799999999999
42429974,596775998,17.482
42429974,42431652,79.697
42429976,42429974,147.373
42429976,42447030,79.579
42429980,42429976,155.0
42429980,42431656,79.443
42429981,42429980,215.94800000000004
42429981,42442963,78.934
42429986,42431661,78.264
42429986,6744466013,138.81699999999998
42429999,42442417,79.70599999999999
42430004,2821304138,154.628
42430004,42429562,70.276
42430007,42430004,130.605
42430007,42454401,68.907
42430009,42430007,95.36500000000001
42430009,272194254,80.535
42430022,42430023,25.445
42430023,42430022,25.445
42430023,42427164,79.21199999999999
42430030,42430034,72.309
42430030,42429752,80.643
42430030,42442230,79.181
42430034,42430038,76.033
42430034,42430030,72.309
42430034,42432178,82.906
42430038,42430041,75.91799999999999
42430038,42430034,76.033
42430038,5159433792,90.432
42430041,42430038,75.918
42430041,42430044,35.739000000000004
42430041,42442247,99.366
42430044,42430041,35.739000000000004
42430044,42432165,67.242
42430050,42439553,80.193
42430052,42430050,153.822
42430052,42446013,81.04599999999999
42430056,596776046,17.565
42430056,42454691,80.799
42430060,42430056,148.085
42430060,42439559,81.03299999999999
42430063,42430060,154.305
42430063,42450009,80.596
42430068,42430063,215.898
42430068,42439563,81.82199999999999
42430075,42430068,228.08800000000002
42430075,42454701,79.231
42430102,592484776,72.73700000000001
42430102,42430154,44.2
42430108,42424864,101.906
42430115,4143851144,8.353
42430115,42430118,81.197
42430118,42430122,93.675
42430118,42453773,99.123
42430122,42447249,78.37899999999999
42430122,42430126,90.675
42430126,42430131,44.257
42430126,42440829,93.839
42430126,42447246,129.669
42430131,4143859865,73.43400000000001
42430136,5216470727,84.115
42430143,42432127,58.794999999999995
42430143,42423456,113.575
42430143,42430147,63.476
42430147,42430108,17.328
42430147,42430154,155.898
42430154,42430160,85.78699999999999
42430154,42439527,63.342999999999996
42430160,42445574,163.76500000000001
42430160,42430164,82.307
42430164,42430167,82.21799999999999
42430164,42439345,178.33800000000002
42430167,5151708184,8.261
42430187,42436848,124.40299999999999
42430187,42431517,135.62800000000001
42430187,1692433938,107.612
42430187,42430205,96.82
42430205,42430217,61.937
42430217,42430231,81.271
42430231,1692433941,135.549
42430231,42430233,77.325
42430233,1692433942,140.885
42430233,42430235,77.892
42430235,42433282,64.472
42430235,42430237,93.589
42430237,42432191,46.586
42430237,42437951,154.787
42430237,42421889,60.93599999999999
42430241,42430247,77.009
42430241,42430857,308.55100000000004
42430247,42430828,274.019
42430247,42430249,81.49699999999999
42430249,42429374,80.806
42430249,42439070,308.95300000000003
42430253,42430255,86.97099999999999
42430253,42440710,309.33699999999993
42430253,42439823,273.846
42430255,42439826,274.484
42430255,42430257,81.35
42430257,42449333,310.32800000000003
42430257,42430259,74.473
42430259,42439275,273.928
42430259,42429659,74.668
42430263,42439834,274.032
42430263,42427371,74.631
42430265,42439836,273.623
42430265,42430269,78.157
42430269,42430271,86.054
42430269,42434268,309.01900000000006
42430271,42427423,83.58800000000001
42430271,42437881,309.193
42430271,42437890,273.814
42430274,42439840,273.638
42430274,42430277,79.03
42430277,42430279,77.961
42430277,42429874,310.46099999999996
42430279,42434807,274.14799999999997
42430279,42430282,78.38499999999999
42430282,42427797,79.464
42430282,42428223,170.43900000000002
42430288,42428227,110.237
42430288,42430292,78.978
42430292,42430295,78.426
42430292,42435422,274.898
42430295,42430298,78.44399999999999
42430295,6223969260,47.922
42430298,42430304,86.058
42430298,4461990857,276.752
42430304,42437644,308.464
42430304,42437654,276.26699999999994
42430304,42430308,82.612
42430308,42430311,80.262
42430308,42428253,51.407
42430311,42452973,309.57899999999995
42430311,42430314,76.885
42430314,42428264,108.921
42430314,42430317,78.464
42430317,42430320,79.876
42430317,42433604,310.439
42430320,42428272,153.42600000000002
42430320,42430324,77.922
42430324,42446488,309.92199999999997
42430324,42430329,78.273
42430329,42428283,200.15699999999998
42430329,42430333,84.197
42430333,42430338,85.722
42430333,42428287,222.63500000000002
42430333,42437358,312.018
42430338,42430342,79.57300000000001
42430338,42439981,273.146
42430342,42443556,310.761
42430342,42430344,79.751
42430344,42430347,78.908
42430344,42428297,272.138
